upi_id,merchant_name,amount,suspicious_keyword,digit_count,upi_length,handle,brand_impersonation,trap_amount,report_count,is_blacklisted,merchant_age_days,is_fraud
asrqedpuy@okaxis,Urban Foods,3205,0,0,16,okaxis,0,0,13,0,735,0
rnhpw@ybl,Online Offer,2086,1,0,9,ybl,0,0,10,0,873,1
prmvugf@axl,Smart Fashion,2590,0,0,11,axl,0,0,13,0,123,0
irzrgv@ibl,Quick Recharge,1449,0,0,10,ibl,0,0,1,0,856,0
iphewljn@ybl,PhonePe Help,3157,1,0,12,ybl,1,0,7,0,259,1
kawgshruvj@okaxis,Quick Recharge,2465,0,0,17,okaxis,0,0,8,0,834,0
yspdtfgr@axl,Smart Fashion,3792,0,0,12,axl,0,0,15,0,703,0
tkijrhufj@ybl,Paytm Cashback,3700,1,0,13,ybl,1,0,1,0,833,1
zzzkqdunzw@ibl,Amazon Support,1304,1,0,14,ibl,1,0,4,0,412,1
bdbsrk521@okaxis,Quick Recharge,3668,0,3,16,okaxis,0,0,12,1,859,0
wfcaw@axl,Smart Fashion,2486,0,0,9,axl,0,0,0,0,839,0
iubjjor@okaxis,Smart Fashion,4385,0,0,14,okaxis,0,0,4,0,725,0
annehcu@ybl,Smart Fashion,3554,0,0,11,ybl,0,0,13,0,824,0
fmtfvkueop@okaxis,Amazon Support,1732,1,0,17,okaxis,1,0,10,1,297,1
dycjgzc450@okicici,Amazon Support,2970,1,3,18,okicici,1,0,4,0,901,1
capmrp@okaxis,Paytm Cashback,4844,1,0,13,okaxis,1,0,1,0,167,1
bcswrwk506@okaxis,Urban Foods,4911,0,3,17,okaxis,0,0,14,0,256,0
biganpw@axl,Mega Electronics,4434,0,0,11,axl,0,0,2,0,197,0
dfomov@axl,Fresh Mart,4639,0,0,10,axl,0,0,0,0,482,0
sxngzpk25@axl,Fresh Mart,4772,0,2,13,axl,0,0,6,0,384,0
yddefjwfiq@axl,Urban Foods,2590,0,0,14,axl,0,0,1,0,494,0
akwth@okaxis,Daily Needs,347,0,0,12,okaxis,0,0,5,0,161,0
rnfsijpvez@okaxis,PhonePe Help,4243,1,0,17,okaxis,1,0,5,0,42,1
akxmoxeoie@okaxis,Green Grocery,4685,0,0,17,okaxis,0,0,7,0,493,0
nihhpzpuq460@paytm,Urban Foods,3457,0,3,18,paytm,0,0,15,1,452,0
rqjpnzbb170@ybl,Urban Foods,789,0,3,15,ybl,0,0,0,0,139,0
upmomdove@ibl,Amazon Support,31,1,0,13,ibl,1,0,7,0,975,1
kbferfner@okaxis,Paytm Cashback,398,1,0,16,okaxis,1,0,6,0,239,1
cciawmktuz@paytm,Smart Fashion,4486,0,0,16,paytm,0,0,0,0,637,0
rhmxrys@ybl,Smart Fashion,1840,0,0,11,ybl,0,0,7,0,302,0
zdhvxsfoc@ibl,Quick Recharge,4025,0,0,13,ibl,0,0,3,0,558,0
tmyfnh@okicici,Fresh Mart,3542,0,0,14,okicici,0,0,13,0,321,0
kjfnjfzcfw319@ibl,Amazon Support,4885,1,3,17,ibl,1,0,0,0,188,1
svfwcmg@ibl,Mega Electronics,2064,0,0,11,ibl,0,0,3,0,399,0
mgbnpuvsz@paytm,Quick Recharge,414,0,0,15,paytm,0,0,12,0,460,0
eeazuqsza@okaxis,Green Grocery,1390,0,0,16,okaxis,0,0,15,1,697,0
vueybny@ybl,Fresh Mart,2867,0,0,11,ybl,0,0,15,1,124,0
btaylzobfm@ibl,Online Offer,2082,1,0,14,ibl,0,0,4,0,808,0
wlupjotf411@axl,PhonePe Help,2315,1,3,15,axl,1,0,14,0,50,1
fdaquwo@okaxis,PhonePe Help,2996,1,0,14,okaxis,1,0,14,0,389,1
vvpsuacx@okicici,Online Offer,2200,1,0,16,okicici,0,0,7,0,104,1
izwowafys924@okaxis,PhonePe Help,2979,1,3,19,okaxis,1,0,10,1,275,1
szhnf@axl,Paytm Cashback,3114,1,0,9,axl,1,0,3,0,372,1
shyuoyfw@ibl,Amazon Support,4051,1,0,12,ibl,1,0,2,0,324,1
omfpq@okaxis,Daily Needs,298,0,0,12,okaxis,0,0,14,1,648,0
aobrhv@okicici,Flipkart Deals,3822,0,0,14,okicici,1,0,6,0,552,1
qyxbozabwe562@paytm,Mega Electronics,4135,0,3,19,paytm,0,0,5,0,88,0
xygazpw@okicici,Quick Recharge,4052,0,0,15,okicici,0,0,12,0,306,0
buroljsaio@ybl,PhonePe Help,3046,1,0,14,ybl,1,0,0,0,509,1
umday864@ibl,Quick Recharge,4093,0,3,12,ibl,0,0,3,0,686,0
erlwpa966@axl,Paytm Cashback,2038,1,3,13,axl,1,0,15,0,455,1
zwrxlgwvq947@okicici,Flipkart Deals,4075,0,3,20,okicici,1,0,10,1,489,1
ihzjlyjs@axl,Flipkart Deals,906,0,0,12,axl,1,0,14,0,37,1
qhrpmzqu@okaxis,Flipkart Deals,3486,0,0,15,okaxis,1,0,5,0,429,0
dcior254@okaxis,PhonePe Help,1096,1,3,15,okaxis,1,0,2,0,723,1
ozgux@okaxis,Amazon Support,3189,1,0,12,okaxis,1,0,4,0,210,1
acivtrjaoh@axl,Online Offer,2820,1,0,14,axl,0,0,10,0,843,1
nzmokpiwb126@ibl,Mega Electronics,725,0,3,16,ibl,0,0,2,0,271,0
edrcusgrdh158@axl,Online Offer,3581,1,3,17,axl,0,0,9,0,184,1
djbmieyror@axl,PhonePe Help,2005,1,0,14,axl,1,0,2,0,348,1
ojolyoea@ybl,Smart Fashion,510,0,0,12,ybl,0,0,6,0,544,0
nyxoqxdkv@ibl,PhonePe Help,1857,1,0,13,ibl,1,0,5,0,630,1
qgdyz384@ibl,Urban Foods,1296,0,3,12,ibl,0,0,4,0,693,0
xzrfxphc@okaxis,Fresh Mart,237,0,0,15,okaxis,0,0,11,0,192,0
vgcwwkra@paytm,PhonePe Help,1085,1,0,14,paytm,1,0,6,0,755,1
yezbxyqpxg@ibl,Online Offer,4391,1,0,14,ibl,0,0,2,0,342,0
jhodnef@paytm,Mega Electronics,450,0,0,13,paytm,0,0,0,0,146,0
sutwmi355@paytm,Quick Recharge,1260,0,3,15,paytm,0,0,14,0,128,0
xeqyit393@axl,Daily Needs,2443,0,3,13,axl,0,0,12,1,546,0
sponomln@axl,Urban Foods,3126,0,0,12,axl,0,0,12,1,560,0
wkzsoklaer@axl,PhonePe Help,4828,1,0,14,axl,1,0,2,0,198,1
fpxyqtyb@ibl,Smart Fashion,3169,0,0,12,ibl,0,0,15,1,607,0
pethk@paytm,PhonePe Help,4480,1,0,11,paytm,1,0,14,0,14,1
xolrs360@ibl,Online Offer,2540,1,3,12,ibl,0,0,13,0,534,1
wcqgasrgr@ibl,Quick Recharge,3369,0,0,13,ibl,0,0,7,0,499,0
fzordmrj@ibl,Daily Needs,239,0,0,12,ibl,0,0,14,1,365,0
ietqa698@okaxis,Flipkart Deals,4959,0,3,15,okaxis,1,0,8,0,439,1
dkpedxr846@axl,Smart Fashion,111,0,3,14,axl,0,0,5,0,654,0
qcomdcdf@ibl,City Bakers,614,0,0,12,ibl,0,0,7,0,874,0
sjkjgrgudw@ibl,Amazon Support,1665,1,0,14,ibl,1,0,5,0,247,1
kkzfspccjb234@ybl,PhonePe Help,4924,1,3,17,ybl,1,0,7,0,202,1
axkenarel@ybl,PhonePe Help,2192,1,0,13,ybl,1,0,13,1,532,1
wmkhmv@axl,Urban Foods,3874,0,0,10,axl,0,0,6,0,167,0
izrmgo@paytm,Amazon Support,218,1,0,12,paytm,1,0,8,0,312,1
pcfqpxqp@ibl,City Bakers,2374,0,0,12,ibl,0,0,6,0,12,0
gdcthozlc@ibl,Flipkart Deals,2045,0,0,13,ibl,1,0,8,0,640,1
btyzveshxt174@okaxis,Amazon Support,4633,1,3,20,okaxis,1,0,9,0,556,1
cestjen@paytm,Amazon Support,4879,1,0,13,paytm,1,0,5,0,779,1
zclxftd@ybl,Fresh Mart,2163,0,0,11,ybl,0,0,11,0,762,0
xoxgvb@paytm,PhonePe Help,3477,1,0,12,paytm,1,0,12,1,324,1
ygqkqenl@okicici,Urban Foods,3125,0,0,16,okicici,0,0,15,1,340,0
woydwvr@axl,Green Grocery,2158,0,0,11,axl,0,0,7,0,243,0
fzngok@ybl,Fresh Mart,3391,0,0,10,ybl,0,0,1,0,852,0
qicarc@ybl,Smart Fashion,3910,0,0,10,ybl,0,0,7,0,271,0
smfipp@axl,Mega Electronics,552,0,0,10,axl,0,0,12,1,713,0
drgtov@okicici,Daily Needs,1090,0,0,14,okicici,0,0,9,0,5,0
jgoepxtgm129@axl,Paytm Cashback,2803,1,3,16,axl,1,0,14,1,841,1
ukufsfshwd@paytm,City Bakers,661,0,0,16,paytm,0,0,2,0,141,0
mefjqifcrc542@okicici,City Bakers,3072,0,3,21,okicici,0,0,13,0,355,0
eticgau@okaxis,Fresh Mart,2543,0,0,14,okaxis,0,0,4,0,253,0
rkgenyem@paytm,Daily Needs,4062,0,0,14,paytm,0,0,9,0,398,0
rzaudbymrf493@ibl,Flipkart Deals,1219,0,3,17,ibl,1,0,7,0,159,1
agtxnkt@okicici,Paytm Cashback,3477,1,0,15,okicici,1,0,10,0,683,1
sbysv415@ibl,Fresh Mart,4301,0,3,12,ibl,0,0,9,0,839,0
qavsplqeg436@okaxis,Paytm Cashback,4217,1,3,19,okaxis,1,0,12,1,762,1
zcedcmxfuv737@okaxis,City Bakers,731,0,3,20,okaxis,0,0,8,0,40,0
lssca@ibl,Online Offer,2842,1,0,9,ibl,0,0,2,0,102,0
ghznl508@ybl,Fresh Mart,3413,0,3,12,ybl,0,0,8,0,685,0
ftfqucnh561@paytm,Green Grocery,1241,0,3,17,paytm,0,0,2,0,955,0
mnqnrlwa@axl,Paytm Cashback,1618,1,0,12,axl,1,0,7,0,933,1
ogiteeotc@axl,Amazon Support,561,1,0,13,axl,1,0,1,0,814,1
tviueddb@okicici,Smart Fashion,177,0,0,16,okicici,0,0,2,0,175,0
mgndnqm@okicici,City Bakers,1611,0,0,15,okicici,0,0,2,0,229,0
mmrpif@okaxis,Urban Foods,1216,0,0,13,okaxis,0,0,5,0,187,0
qnjpurcal225@okaxis,Quick Recharge,1438,0,3,19,okaxis,0,0,8,0,787,0
qxjmb262@ybl,Online Offer,403,1,3,12,ybl,0,0,12,0,111,1
mefdnicnam964@ibl,City Bakers,3524,0,3,17,ibl,0,0,4,0,958,0
wxtizbkk@paytm,PhonePe Help,3840,1,0,14,paytm,1,0,5,0,513,1
cgfyphojcj@okicici,Fresh Mart,565,0,0,18,okicici,0,0,12,0,709,0
aqnucvmzqh@paytm,Amazon Support,517,1,0,16,paytm,1,0,12,0,180,1
xlqhjjq@axl,Online Offer,1131,1,0,11,axl,0,0,10,1,194,1
qcymxbo@ibl,Daily Needs,3364,0,0,11,ibl,0,0,11,0,916,0
oapepvx@ibl,Smart Fashion,4176,0,0,11,ibl,0,0,13,1,343,0
ojonvgbkhz@axl,Paytm Cashback,3314,1,0,14,axl,1,0,3,0,168,1
iqpyo@ybl,Smart Fashion,3132,0,0,9,ybl,0,0,13,1,247,0
jqlxvwdhjd419@okicici,Daily Needs,4540,0,3,21,okicici,0,0,8,0,971,0
dqejvslcr@ybl,Amazon Support,3966,1,0,13,ybl,1,0,4,0,361,1
hgzegxrdkr506@ibl,Urban Foods,2843,0,3,17,ibl,0,0,10,1,581,0
zxatq@okaxis,Green Grocery,2497,0,0,12,okaxis,0,0,13,1,843,0
ldlsiuzvsa511@axl,Daily Needs,1389,0,3,17,axl,0,0,0,0,518,0
wodesicye@ybl,Mega Electronics,925,0,0,13,ybl,0,0,15,0,459,0
alaukzxi@okicici,Green Grocery,322,0,0,16,okicici,0,0,8,0,53,0
gmslx@okaxis,Green Grocery,2187,0,0,12,okaxis,0,0,4,0,591,0
fscei@okaxis,PhonePe Help,4314,1,0,12,okaxis,1,0,11,1,250,1
tivkri@okicici,Quick Recharge,695,0,0,14,okicici,0,0,13,0,82,0
covfzmzw507@ibl,Urban Foods,2651,0,3,15,ibl,0,0,7,0,44,0
pnyohkbi@ybl,Online Offer,4784,1,0,12,ybl,0,0,9,1,520,1
rlrkwqqk@ibl,City Bakers,282,0,0,12,ibl,0,0,12,1,514,0
ydoztu@okaxis,Smart Fashion,2831,0,0,13,okaxis,0,0,11,1,561,0
rqbvabseco@axl,Quick Recharge,4840,0,0,14,axl,0,0,4,0,775,0
pvjzgkmmn969@ybl,Amazon Support,1687,1,3,16,ybl,1,0,9,0,568,1
dogmnmfm@okicici,Paytm Cashback,370,1,0,16,okicici,1,0,10,0,839,1
dkjka@ybl,Daily Needs,1433,0,0,9,ybl,0,0,15,0,139,0
vvujj@ybl,Green Grocery,3797,0,0,9,ybl,0,0,6,0,289,0
mhjxpltd@okaxis,Amazon Support,3101,1,0,15,okaxis,1,0,14,1,327,1
xgoqqtj92@axl,Mega Electronics,4219,0,2,13,axl,0,0,15,0,47,0
fmefncg594@paytm,Online Offer,3065,1,3,16,paytm,0,0,7,0,115,1
hjmpjzdvrz@paytm,Urban Foods,1609,0,0,16,paytm,0,0,6,0,44,0
pfkfaver@paytm,Mega Electronics,4690,0,0,14,paytm,0,0,0,0,681,0
wvpuhvkjv@paytm,PhonePe Help,1998,1,0,15,paytm,1,0,10,0,680,1
janmquvcxf@okicici,Online Offer,4428,1,0,18,okicici,0,0,0,0,20,0
slroeyau@okaxis,Mega Electronics,3977,0,0,15,okaxis,0,0,9,0,192,0
sjrfieahfl@ybl,Flipkart Deals,800,0,0,14,ybl,1,0,9,0,96,1
dgjvmhd@ybl,Urban Foods,2188,0,0,11,ybl,0,0,0,0,801,0
hmyygxqc@ybl,PhonePe Help,1945,1,0,12,ybl,1,0,0,0,903,1
peohxty@okicici,Green Grocery,4097,0,0,15,okicici,0,0,8,0,717,0
yyxuyxnx@ibl,Quick Recharge,838,0,0,12,ibl,0,0,1,0,195,0
eoyxwbi82@ibl,Smart Fashion,3100,0,2,13,ibl,0,0,11,1,498,0
qsbfhhfrgb767@paytm,PhonePe Help,4011,1,3,19,paytm,1,0,14,0,281,1
dvtgq@axl,City Bakers,3386,0,0,9,axl,0,0,1,0,517,0
efaumi@paytm,Urban Foods,3879,0,0,12,paytm,0,0,7,0,920,0
bgnrb@ybl,Flipkart Deals,1355,0,0,9,ybl,1,0,1,0,944,0
zegve@ibl,PhonePe Help,945,1,0,9,ibl,1,0,9,0,646,1
bahhkgbsvm@okicici,Green Grocery,4021,0,0,18,okicici,0,0,6,0,986,0
yxzetbomgg@ibl,Fresh Mart,742,0,0,14,ibl,0,0,8,0,305,0
bpbpyk@ibl,Flipkart Deals,2951,0,0,10,ibl,1,0,4,0,71,0
zplrb@ibl,Mega Electronics,1638,0,0,9,ibl,0,0,1,0,490,0
ucmpnkqr@ibl,Flipkart Deals,2499,0,0,12,ibl,1,0,6,0,169,1
kwqdvloqu@ibl,Quick Recharge,4369,0,0,13,ibl,0,0,8,0,426,0
edxsdvk@paytm,Smart Fashion,167,0,0,13,paytm,0,0,13,1,961,0
jregjjpa@okicici,Fresh Mart,1343,0,0,16,okicici,0,0,1,0,871,0
hdosxgpcgh@ybl,Green Grocery,806,0,0,14,ybl,0,0,14,1,694,0
deopjyfomm@okicici,Smart Fashion,3,0,0,18,okicici,0,0,1,0,313,0
qlyflhs@okicici,Quick Recharge,19,0,0,15,okicici,0,0,14,1,316,0
yzvdyp@paytm,PhonePe Help,2620,1,0,12,paytm,1,0,7,0,666,1
izhggqlfxe@axl,Paytm Cashback,2581,1,0,14,axl,1,0,13,0,48,1
etgiiszy@okaxis,Amazon Support,3172,1,0,15,okaxis,1,0,2,0,775,1
xeggkx308@paytm,Green Grocery,3758,0,3,15,paytm,0,0,11,0,1000,0
uofgt371@ybl,Smart Fashion,1587,0,3,12,ybl,0,0,12,0,437,0
rcnnbl@ibl,PhonePe Help,2249,1,0,10,ibl,1,0,1,0,703,1
yirkwku539@okaxis,Daily Needs,3239,0,3,17,okaxis,0,0,14,0,83,0
izejqmrd@ybl,Fresh Mart,3099,0,0,12,ybl,0,0,8,0,213,0
teqzpddtam@paytm,Smart Fashion,4970,0,0,16,paytm,0,0,8,0,531,0
wnukbmv@okaxis,Fresh Mart,228,0,0,14,okaxis,0,0,15,0,324,0
yehjcu@ybl,Quick Recharge,296,0,0,10,ybl,0,0,7,0,522,0
voegjrch@okicici,Flipkart Deals,1546,0,0,16,okicici,1,0,13,1,133,1
stwfwbsqig203@okaxis,Online Offer,2837,1,3,20,okaxis,0,0,7,0,506,1
lbvxo@ibl,Paytm Cashback,1526,1,0,9,ibl,1,0,9,0,648,1
irpohby@axl,Mega Electronics,3751,0,0,11,axl,0,0,15,0,603,0
mkxzufy@paytm,Fresh Mart,4565,0,0,13,paytm,0,0,8,0,82,0
ugmwsmj@okicici,Paytm Cashback,1422,1,0,15,okicici,1,0,5,0,215,1
agpmdn@axl,PhonePe Help,3810,1,0,10,axl,1,0,5,0,783,1
wvhubuhw@okicici,Urban Foods,4841,0,0,16,okicici,0,0,3,0,25,0
labawkdro@okicici,Mega Electronics,952,0,0,17,okicici,0,0,7,0,816,0
dnkqosxie@okicici,Daily Needs,3173,0,0,17,okicici,0,0,5,0,334,0
kwzatqsr@paytm,Urban Foods,4706,0,0,14,paytm,0,0,8,0,867,0
aunimbv@paytm,Green Grocery,3575,0,0,13,paytm,0,0,2,0,998,0
gfjjlrg@ibl,Paytm Cashback,1271,1,0,11,ibl,1,0,0,0,288,1
aelhovcbeu@ybl,Paytm Cashback,97,1,0,14,ybl,1,0,0,0,77,1
cjbcvlc@okicici,Daily Needs,1209,0,0,15,okicici,0,0,13,1,554,0
qceaqc@ybl,Mega Electronics,1613,0,0,10,ybl,0,0,0,0,986,0
ubepvl@ibl,Daily Needs,4950,0,0,10,ibl,0,0,3,0,636,0
tcjkwdp@axl,Fresh Mart,1700,0,0,11,axl,0,0,13,1,280,0
bofxjyyscb192@ybl,City Bakers,1419,0,3,17,ybl,0,0,6,0,538,0
yeekhqas@ibl,Flipkart Deals,4973,0,0,12,ibl,1,0,5,0,173,0
hanetngl@paytm,Daily Needs,1477,0,0,14,paytm,0,0,7,0,899,0
lnlvvf@ybl,Mega Electronics,1951,0,0,10,ybl,0,0,8,0,147,0
ckqrzpjash@okicici,Quick Recharge,972,0,0,18,okicici,0,0,11,0,769,0
fisnrycc@okaxis,Quick Recharge,220,0,0,15,okaxis,0,0,11,1,722,0
rdkuuie235@okaxis,PhonePe Help,3415,1,3,17,okaxis,1,0,8,0,529,1
iearmzmjty@paytm,PhonePe Help,4135,1,0,16,paytm,1,0,3,0,479,1
kucirqzopr541@okaxis,Mega Electronics,3718,0,3,20,okaxis,0,0,0,0,724,0
ccaio@okicici,Amazon Support,1040,1,0,13,okicici,1,0,15,0,130,1
yzirvm@axl,City Bakers,3396,0,0,10,axl,0,0,6,0,128,0
hscene964@ybl,Green Grocery,1555,0,3,13,ybl,0,0,5,0,406,0
xlrbbfd@okaxis,Daily Needs,1757,0,0,14,okaxis,0,0,10,0,150,0
tiykupkef@axl,PhonePe Help,3779,1,0,13,axl,1,0,2,0,83,1
aowaeso@okaxis,Mega Electronics,3028,0,0,14,okaxis,0,0,1,0,471,0
hldicno@ibl,Online Offer,1816,1,0,11,ibl,0,0,1,0,220,0
nsfsginmmu22@okaxis,Mega Electronics,2172,0,2,19,okaxis,0,0,12,0,654,0
xhbqgyeid@paytm,Quick Recharge,1956,0,0,15,paytm,0,0,15,1,242,0
zxhoscrar174@axl,Green Grocery,2999,0,3,16,axl,0,0,4,0,351,0
ihzvm256@axl,Quick Recharge,394,0,3,12,axl,0,0,11,1,350,0
lrypngf661@paytm,Amazon Support,4906,1,3,16,paytm,1,0,9,1,614,1
goreielzi@okicici,Mega Electronics,1691,0,0,17,okicici,0,0,13,0,250,0
hkcdmnt@paytm,Fresh Mart,2512,0,0,13,paytm,0,0,15,1,678,0
lgimscikr@axl,Fresh Mart,4754,0,0,13,axl,0,0,6,0,284,0
fhmoxghscv@axl,Paytm Cashback,4230,1,0,14,axl,1,0,6,0,98,1
xtvjxfx@okicici,Paytm Cashback,1373,1,0,15,okicici,1,0,0,0,706,1
crfqa384@ybl,Green Grocery,1134,0,3,12,ybl,0,0,5,0,462,0
yteqlhc@okaxis,Flipkart Deals,1001,0,0,14,okaxis,1,0,14,0,215,1
bjfvory@ybl,Urban Foods,1406,0,0,11,ybl,0,0,2,0,160,0
cnyle924@axl,Quick Recharge,3484,0,3,12,axl,0,0,9,1,33,0
nxghzfcj@axl,Online Offer,918,1,0,12,axl,0,0,8,0,149,1
kodwhz@okicici,Online Offer,2423,1,0,14,okicici,0,0,5,0,21,0
nuknlm@okicici,Online Offer,4173,1,0,14,okicici,0,0,13,1,534,1
sievwoift550@axl,Green Grocery,4721,0,3,16,axl,0,0,7,0,487,0
spnewug@ibl,PhonePe Help,2160,1,0,11,ibl,1,0,0,0,899,1
zbpjjohtjl768@axl,Online Offer,1675,1,3,17,axl,0,0,15,1,423,1
zhctgioey744@axl,Smart Fashion,4144,0,3,16,axl,0,0,5,0,755,0
iytav@paytm,Paytm Cashback,3399,1,0,11,paytm,1,0,8,0,849,1
sqlzgih@okicici,Quick Recharge,1357,0,0,15,okicici,0,0,9,1,553,0
adruhtzyl@ybl,Mega Electronics,105,0,0,13,ybl,0,0,14,0,237,0
xempu@paytm,Amazon Support,775,1,0,11,paytm,1,0,8,0,412,1
agbafx@axl,Flipkart Deals,4843,0,0,10,axl,1,0,1,0,426,0
xpjmmn@okicici,Smart Fashion,3638,0,0,14,okicici,0,0,7,0,300,0
mmjhxq568@ybl,Daily Needs,1383,0,3,13,ybl,0,0,6,0,121,0
uxzgzhmmo35@ibl,Fresh Mart,414,0,2,15,ibl,0,0,5,0,222,0
avrqbq816@paytm,Urban Foods,4123,0,3,15,paytm,0,0,2,0,950,0
zgpkdg318@okicici,Daily Needs,1583,0,3,17,okicici,0,0,9,0,637,0
xnsub@ibl,City Bakers,1430,0,0,9,ibl,0,0,10,1,90,0
ihbsbfmmjs@paytm,PhonePe Help,441,1,0,16,paytm,1,0,3,0,787,1
wrauq@ybl,Smart Fashion,2741,0,0,9,ybl,0,0,1,0,435,0
pgqbkyabzh@okicici,City Bakers,4002,0,0,18,okicici,0,0,3,0,934,0
hkjpy206@axl,Fresh Mart,2279,0,3,12,axl,0,0,15,0,204,0
nlhwfle@okaxis,Amazon Support,2230,1,0,14,okaxis,1,0,3,0,72,1
kgdedbnorz@okicici,Paytm Cashback,2087,1,0,18,okicici,1,0,12,1,659,1
vgzgnzs@ibl,Smart Fashion,564,0,0,11,ibl,0,0,6,0,964,0
yguope@axl,PhonePe Help,2310,1,0,10,axl,1,0,0,0,73,1
ukbzawwnzy@ibl,PhonePe Help,3450,1,0,14,ibl,1,0,7,0,689,1
vfpghg136@paytm,Fresh Mart,1024,0,3,15,paytm,0,0,13,0,452,0
wciunnxja291@okaxis,Paytm Cashback,4403,1,3,19,okaxis,1,0,2,0,850,1
rjnwtb544@okicici,PhonePe Help,820,1,3,17,okicici,1,0,12,1,976,1
ezaaviu@axl,Flipkart Deals,4604,0,0,11,axl,1,0,4,0,942,0
ruihvcqzi@ybl,Paytm Cashback,64,1,0,13,ybl,1,0,6,0,196,1
zmilcp@okicici,Amazon Support,499,1,0,14,okicici,1,1,6,0,854,1
hknmw@paytm,Daily Needs,778,0,0,11,paytm,0,0,12,1,892,0
zyzor@axl,Flipkart Deals,2330,0,0,9,axl,1,0,14,1,497,1
hbhqx@okaxis,Green Grocery,4771,0,0,12,okaxis,0,0,15,1,629,0
bfuvmaoex294@ibl,Urban Foods,1368,0,3,16,ibl,0,0,6,0,844,0
vfadymis@paytm,Smart Fashion,2042,0,0,14,paytm,0,0,3,0,387,0
zqkpz289@ybl,PhonePe Help,383,1,3,12,ybl,1,0,10,0,544,1
vfsvnaw@ybl,Daily Needs,2161,0,0,11,ybl,0,0,2,0,906,0
hincwpqzwp903@okicici,Daily Needs,2487,0,3,21,okicici,0,0,2,0,372,0
vrblj@okicici,Fresh Mart,424,0,0,13,okicici,0,0,14,1,185,0
tsvkxxao35@paytm,Quick Recharge,3371,0,2,16,paytm,0,0,10,0,743,0
wfkiom@okicici,City Bakers,4777,0,0,14,okicici,0,0,11,1,869,0
dtmkpeaulu177@okaxis,Quick Recharge,4390,0,3,20,okaxis,0,0,6,0,759,0
jtaiofua@okaxis,PhonePe Help,3485,1,0,15,okaxis,1,0,14,1,597,1
jgdvqwlsx439@okaxis,Amazon Support,3472,1,3,19,okaxis,1,0,14,1,949,1
lsrqvmkvm@axl,Amazon Support,314,1,0,13,axl,1,0,6,0,628,1
gheytgtdtl@ibl,Urban Foods,821,0,0,14,ibl,0,0,14,0,957,0
htxdmenk@ibl,Amazon Support,361,1,0,12,ibl,1,0,4,0,506,1
lnwxrppvh@axl,Flipkart Deals,1056,0,0,13,axl,1,0,9,1,227,1
zpmdtqllyy273@axl,Online Offer,1707,1,3,17,axl,0,0,15,1,707,1
oxzwyl801@okicici,Green Grocery,1059,0,3,17,okicici,0,0,6,0,852,0
eapwnq@ibl,Green Grocery,2701,0,0,10,ibl,0,0,8,0,65,0
pcvwxhkjru298@ybl,Green Grocery,1156,0,3,17,ybl,0,0,10,1,914,0
pentbgx265@paytm,Smart Fashion,4877,0,3,16,paytm,0,0,14,0,234,0
ebwrvhy888@okaxis,Smart Fashion,542,0,3,17,okaxis,0,0,14,0,482,0
vcvrymrauf282@paytm,Daily Needs,2951,0,3,19,paytm,0,0,14,1,461,0
mmwfubyn920@ibl,Quick Recharge,1808,0,3,15,ibl,0,0,4,0,88,0
dawzab@axl,City Bakers,2809,0,0,10,axl,0,0,11,0,341,0
ctjsohgn@axl,Amazon Support,3183,1,0,12,axl,1,0,2,0,861,1
ztjxjayky@okaxis,Mega Electronics,234,0,0,16,okaxis,0,0,5,0,570,0
tjxragiwd@okaxis,PhonePe Help,15,1,0,16,okaxis,1,0,4,0,331,1
vequlvylar@okaxis,Mega Electronics,1541,0,0,17,okaxis,0,0,2,0,17,0
difivkj521@paytm,Amazon Support,3282,1,3,16,paytm,1,0,8,0,84,1
ywaecf@axl,Fresh Mart,4552,0,0,10,axl,0,0,13,1,749,0
aypqx446@okaxis,Fresh Mart,2367,0,3,15,okaxis,0,0,8,0,864,0
fsnuctcjci@paytm,Flipkart Deals,4939,0,0,16,paytm,1,0,6,0,513,1
veasgkvw705@ybl,City Bakers,2565,0,3,15,ybl,0,0,0,0,378,0
gvgbfy@ybl,Mega Electronics,1585,0,0,10,ybl,0,0,5,0,609,0
kmsko@axl,Smart Fashion,4297,0,0,9,axl,0,0,13,0,737,0
lxyfpv684@ibl,Smart Fashion,4560,0,3,13,ibl,0,0,9,1,234,0
dunfzdp118@ibl,Daily Needs,4346,0,3,14,ibl,0,0,12,1,933,0
tyuocpbvfz157@axl,Fresh Mart,1283,0,3,17,axl,0,0,14,0,483,0
lssxkx@axl,Flipkart Deals,4859,0,0,10,axl,1,0,8,0,669,1
gnjxo@okicici,Green Grocery,4149,0,0,13,okicici,0,0,15,1,818,0
rguoypfw@paytm,Daily Needs,4126,0,0,14,paytm,0,0,7,0,384,0
hcdmtwvz@axl,PhonePe Help,388,1,0,12,axl,1,0,1,0,765,1
tpqvcfadh56@okaxis,PhonePe Help,2843,1,2,18,okaxis,1,0,1,0,666,1
xobjeqg@axl,Daily Needs,3671,0,0,11,axl,0,0,8,0,414,0
aqztma598@axl,Daily Needs,2480,0,3,13,axl,0,0,14,1,478,0
ylhkczoe961@okicici,Amazon Support,1369,1,3,19,okicici,1,0,6,0,57,1
pdylzjcjgw590@okaxis,Online Offer,157,1,3,20,okaxis,0,0,8,0,322,1
tjmzadd@ybl,Online Offer,2941,1,0,11,ybl,0,0,2,0,360,0
